accuracy,avg_valid_rank,rank,avg_valid_len,len
0.5201,1.9708,5,7.7703,14
0.5202,1.9706,1,7.7718,15
0.5201,1.9706,-1,7.7718,16
0.5201,1.9702,0,7.7704,1
0.5202,1.9700,1,7.7691,2
0.5203,1.9695,0,7.7681,3
0.5202,1.9695,-1,7.7681,4
0.5202,1.9691,0,7.7675,5
0.5203,1.9689,1,7.7672,6
0.5204,1.9689,2,7.7670,7
0.5203,1.9689,-1,7.7670,8
0.5204,1.9691,3,7.7673,9
0.5204,1.9700,6,7.7677,10
0.5205,1.9707,5,7.7684,11
0.5205,1.9702,0,7.7693,12
0.5206,1.9700,1,7.7704,13
0.5205,1.9700,-1,7.7704,14
0.5206,1.9709,6,7.7720,15
0.5206,1.9705,0,7.7738,16
0.5207,1.9705,2,7.7757,17
0.5207,1.9707,3,7.7779,18
0.5207,1.9707,-1,7.7779,19
0.5207,1.9713,5,7.7805,20
0.5208,1.9711,1,7.7834,21
0.5207,1.9711,-1,7.7834,22
0.5208,1.9713,3,7.7866,23
0.5208,1.9711,1,7.7901,24
0.5208,1.9711,-1,7.7901,25
0.5208,1.9711,2,7.7940,26
0.5208,1.9711,-1,7.7940,27
0.5207,1.9711,-1,7.7940,28
0.5208,1.9718,5,7.7985,29
0.5208,1.9716,1,7.8032,30
0.5209,1.9718,3,7.8082,31
0.5209,1.9714,0,7.8134,32
0.5209,1.9714,-1,7.8134,33
0.5208,1.9714,-1,7.8134,1
0.5208,1.9710,0,7.8121,2
0.5208,1.9710,-1,7.8121,3
0.5207,1.9710,-1,7.8121,4
0.5208,1.9708,1,7.8115,5
0.5207,1.9708,-1,7.8115,6
0.5208,1.9703,0,7.8114,7
0.5208,1.9699,0,7.8114,8
0.5208,1.9699,-1,7.8114,9
0.5207,1.9699,-1,7.8114,10
0.5208,1.9706,5,7.8121,11
0.5208,1.9701,0,7.8130,12
0.5208,1.9701,-1,7.8130,13
0.5208,1.9699,1,7.8115,1
0.5209,1.9706,5,7.8103,2
0.5208,1.9706,-1,7.8103,3
0.5209,1.9702,0,7.8095,4
0.5208,1.9702,-1,7.8095,5
0.5209,1.9697,0,7.8091,6
0.5208,1.9697,-1,7.8091,7
0.5209,1.9695,1,7.8091,8
0.5208,1.9695,-1,7.8091,1
0.5207,1.9695,-1,7.8091,2
0.5208,1.9698,3,7.8081,3
0.5209,1.9698,2,7.8073,4
0.5208,1.9698,-1,7.8073,5
0.5208,1.9698,2,7.8069,6
0.5208,1.9698,-1,7.8069,7
0.5207,1.9698,-1,7.8069,8
0.5208,1.9702,4,7.8072,9
0.5207,1.9702,-1,7.8072,10
0.5208,1.9698,0,7.8078,11
0.5208,1.9696,1,7.8087,12
0.5208,1.9696,-1,7.8087,13
0.5208,1.9692,0,7.8073,1
0.5209,1.9687,0,7.8060,2
0.5208,1.9687,-1,7.8060,3
0.5208,1.9687,-1,7.8060,4
0.5207,1.9687,-1,7.8060,5
0.5208,1.9683,0,7.8057,6
0.5208,1.9685,3,7.8055,7
0.5208,1.9685,-1,7.8055,8
0.5207,1.9685,-1,7.8055,9
0.5208,1.9681,0,7.8060,10
0.5208,1.9677,0,7.8066,11
0.5207,1.9677,-1,7.8066,12
0.5208,1.9673,0,7.8052,1
0.5209,1.9671,1,7.8040,2
0.5209,1.9673,3,7.8029,3
0.5208,1.9673,-1,7.8029,4
0.5208,1.9673,-1,7.8029,5
0.5208,1.9675,3,7.8025,6
0.5209,1.9677,3,7.8024,7
0.5208,1.9677,-1,7.8024,8
0.5209,1.9682,4,7.8026,9
0.5209,1.9680,1,7.8031,10
0.5210,1.9675,0,7.8038,11
0.5209,1.9675,-1,7.8038,12
0.5209,1.9675,-1,7.8038,13
0.5208,1.9675,-1,7.8038,14
0.5209,1.9671,0,7.8053,15
0.5208,1.9671,-1,7.8053,16
0.5208,1.9671,-1,7.8053,17
0.5208,1.9669,1,7.8075,18
0.5208,1.9669,-1,7.8075,19
0.5208,1.9669,2,7.8100,20
0.5208,1.9669,-1,7.8100,1
0.5208,1.9665,0,7.8088,2
0.5209,1.9661,0,7.8078,3
0.5209,1.9667,5,7.8070,4
0.5209,1.9667,-1,7.8070,5
0.5209,1.9665,1,7.8066,6
0.5209,1.9665,-1,7.8066,7
0.5209,1.9678,8,7.8066,8
0.5210,1.9674,0,7.8069,9
0.5210,1.9672,1,7.8074,10
0.5210,1.9672,-1,7.8074,11
0.5210,1.9668,0,7.8083,12
0.5209,1.9668,-1,7.8083,13
0.5209,1.9668,-1,7.8083,14
0.5209,1.9674,5,7.8098,15
0.5209,1.9674,-1,7.8098,16
0.5208,1.9674,-1,7.8098,17
0.5209,1.9676,3,7.8119,18
0.5208,1.9676,-1,7.8119,19
0.5208,1.9676,-1,7.8119,20
0.5207,1.9676,-1,7.8119,21
0.5208,1.9681,4,7.8149,22
0.5207,1.9681,-1,7.8149,23
0.5208,1.9676,0,7.8184,24
0.5207,1.9676,-1,7.8184,1
0.5206,1.9676,-1,7.8184,2
0.5207,1.9672,0,7.8173,3
0.5206,1.9672,-1,7.8173,4
0.5207,1.9677,4,7.8167,5
0.5206,1.9677,-1,7.8167,6
0.5206,1.9677,-1,7.8167,7
0.5206,1.9685,6,7.8168,8
0.5206,1.9685,-1,7.8168,9
0.5205,1.9685,-1,7.8168,1
0.5205,1.9685,-1,7.8168,2
0.5204,1.9685,-1,7.8168,3
0.5203,1.9685,-1,7.8168,4
0.5204,1.9687,3,7.8162,5
0.5203,1.9687,-1,7.8162,6
0.5203,1.9687,-1,7.8162,7
0.5203,1.9685,1,7.8162,8
0.5203,1.9685,-1,7.8162,9
0.5203,1.9681,0,7.8167,10
0.5204,1.9685,4,7.8174,11
0.5204,1.9681,0,7.8182,12
0.5205,1.9677,0,7.8193,13
0.5205,1.9675,1,7.8179,1
0.5206,1.9679,4,7.8167,2
0.5206,1.9694,9,7.8157,3
0.5207,1.9701,5,7.8148,4
0.5206,1.9701,-1,7.8148,5
0.5206,1.9701,-1,7.8148,6
0.5206,1.9696,0,7.8147,7
0.5206,1.9696,-1,7.8147,8
0.5206,1.9707,7,7.8132,1
0.5206,1.9707,-1,7.8132,2
0.5205,1.9707,-1,7.8132,3
0.5205,1.9707,-1,7.8132,4
0.5204,1.9707,-1,7.8132,5
0.5203,1.9707,-1,7.8132,1
0.5204,1.9703,0,7.8120,2
0.5205,1.9701,1,7.8110,3
0.5205,1.9697,0,7.8102,4
0.5204,1.9697,-1,7.8102,5
0.5205,1.9693,0,7.8098,6
0.5204,1.9693,-1,7.8098,7
0.5204,1.9693,-1,7.8098,8
0.5203,1.9693,-1,7.8098,9
0.5203,1.9693,-1,7.8098,10
0.5203,1.9697,4,7.8105,11
0.5204,1.9693,0,7.8114,12
0.5204,1.9693,2,7.8125,13
0.5205,1.9691,1,7.8138,14
0.5205,1.9687,0,7.8153,15
0.5206,1.9689,3,7.8170,16
0.5205,1.9689,-1,7.8170,1
0.5205,1.9689,-1,7.8170,1
0.5204,1.9689,-1,7.8170,2
0.5205,1.9685,0,7.8160,3
0.5205,1.9680,0,7.8152,4
0.5205,1.9680,-1,7.8152,5
0.5204,1.9680,-1,7.8152,6
0.5205,1.9676,0,7.8150,7
0.5204,1.9676,-1,7.8150,8
0.5203,1.9676,-1,7.8150,9
0.5204,1.9678,3,7.8155,10
0.5205,1.9676,1,7.8161,11
0.5204,1.9676,-1,7.8161,12
0.5203,1.9676,-1,7.8161,13
0.5203,1.9676,-1,7.8161,14
0.5203,1.9672,0,7.8176,15
0.5203,1.9672,-1,7.8176,16
0.5203,1.9674,3,7.8196,17
0.5204,1.9670,0,7.8217,18
0.5203,1.9670,-1,7.8217,19
0.5203,1.9670,-1,7.8217,1
0.5202,1.9670,-1,7.8217,1
0.5202,1.9670,-1,7.8217,1
0.5201,1.9670,-1,7.8217,2
0.5201,1.9666,0,7.8207,3
0.5201,1.9666,-1,7.8207,4
0.5201,1.9666,2,7.8201,5
0.5202,1.9662,0,7.8197,6
0.5201,1.9662,-1,7.8197,7
0.5202,1.9658,0,7.8198,8
0.5201,1.9658,-1,7.8198,1
0.5202,1.9654,0,7.8185,2
0.5201,1.9654,-1,7.8185,3
0.5201,1.9654,-1,7.8185,4
0.5201,1.9652,1,7.8180,5
0.5202,1.9648,0,7.8176,6
0.5201,1.9648,-1,7.8176,7
0.5202,1.9644,0,7.8176,8
0.5202,1.9639,0,7.8179,9
0.5202,1.9639,-1,7.8179,10
0.5202,1.9640,2,7.8185,11
0.5203,1.9638,1,7.8194,12
0.5203,1.9650,8,7.8205,13
0.5203,1.9650,-1,7.8205,1
0.5203,1.9650,2,7.8193,2
0.5204,1.9648,1,7.8183,3
0.5203,1.9648,-1,7.8183,4
0.5204,1.9644,0,7.8177,5
0.5203,1.9644,-1,7.8177,1
0.5203,1.9644,-1,7.8177,2
0.5202,1.9644,-1,7.8177,3
0.5203,1.9640,0,7.8169,4
0.5202,1.9640,-1,7.8169,5
0.5201,1.9640,-1,7.8169,6
0.5202,1.9636,0,7.8167,7
0.5202,1.9636,2,7.8167,8
0.5203,1.9636,2,7.8170,9
0.5203,1.9632,0,7.8174,10
0.5204,1.9630,1,7.8181,11
0.5203,1.9630,-1,7.8181,12
0.5204,1.9628,1,7.8192,13
0.5203,1.9628,-1,7.8192,1
0.5203,1.9628,-1,7.8192,1
0.5203,1.9624,0,7.8180,2
0.5203,1.9624,-1,7.8180,3
0.5202,1.9624,-1,7.8180,4
0.5202,1.9624,-1,7.8180,5
0.5201,1.9624,-1,7.8180,6
0.5201,1.9624,-1,7.8180,7
0.5200,1.9624,-1,7.8180,8
0.5199,1.9624,-1,7.8180,1
0.5199,1.9624,-1,7.8180,2
0.5199,1.9620,0,7.8170,3
0.5199,1.9620,-1,7.8170,4
0.5199,1.9620,2,7.8164,5
0.5200,1.9616,0,7.8160,6
0.5199,1.9616,-1,7.8160,7
0.5200,1.9612,0,7.8160,8
0.5199,1.9612,-1,7.8160,1
0.5200,1.9608,0,7.8148,2
0.5199,1.9608,-1,7.8148,3
0.5199,1.9608,-1,7.8148,4
0.5199,1.9606,1,7.8142,5
0.5200,1.9601,0,7.8139,6
0.5199,1.9601,-1,7.8139,7
0.5200,1.9597,0,7.8139,8
0.5200,1.9593,0,7.8141,9
0.5200,1.9593,-1,7.8141,10
0.5200,1.9593,2,7.8148,11
0.5201,1.9591,1,7.8157,12
0.5201,1.9604,8,7.8168,13
0.5201,1.9604,-1,7.8168,1
0.5201,1.9604,2,7.8155,2
0.5202,1.9602,1,7.8145,3
0.5201,1.9602,-1,7.8145,4
0.5202,1.9598,0,7.8140,5
0.5201,1.9598,-1,7.8140,1
0.5200,1.9598,-1,7.8140,2
0.5200,1.9598,-1,7.8140,3
0.5200,1.9594,0,7.8132,4
0.5200,1.9594,-1,7.8132,5
0.5199,1.9594,-1,7.8132,6
0.5200,1.9590,0,7.8130,7
0.5200,1.9590,2,7.8130,8
0.5201,1.9590,2,7.8133,9
0.5201,1.9586,0,7.8137,10
0.5202,1.9584,1,7.8144,11
0.5201,1.9584,-1,7.8144,12
0.5202,1.9582,1,7.8155,13
0.5201,1.9582,-1,7.8155,1
0.5202,1.9588,5,7.8141,1
0.5201,1.9588,-1,7.8141,1
0.5201,1.9588,-1,7.8141,1
0.5200,1.9588,-1,7.8141,2
0.5201,1.9597,6,7.8131,3
0.5200,1.9597,-1,7.8131,4
0.5201,1.9593,0,7.8125,5
0.5200,1.9593,-1,7.8125,6
0.5199,1.9593,-1,7.8125,7
0.5200,1.9593,2,7.8125,8
0.5199,1.9593,-1,7.8125,9
0.5199,1.9593,-1,7.8125,10
0.5199,1.9595,3,7.8132,11
0.5199,1.9595,-1,7.8132,12
0.5199,1.9593,1,7.8143,13
0.5199,1.9593,-1,7.8143,14
0.5198,1.9593,-1,7.8143,1
0.5199,1.9589,0,7.8130,2
0.5198,1.9589,-1,7.8130,3
0.5198,1.9589,-1,7.8130,4
0.5197,1.9589,-1,7.8130,5
0.5196,1.9589,-1,7.8130,6
0.5197,1.9585,0,7.8129,7
0.5196,1.9585,-1,7.8129,8
0.5197,1.9581,0,7.8131,9
0.5196,1.9581,-1,7.8131,10
0.5197,1.9576,0,7.8138,11
0.5196,1.9576,-1,7.8138,12
0.5197,1.9575,1,7.8149,13
0.5196,1.9575,-1,7.8149,14
0.5196,1.9575,-1,7.8149,15
0.5195,1.9575,-1,7.8149,1
0.5195,1.9575,-1,7.8149,2
0.5195,1.9581,5,7.8139,3
0.5195,1.9581,-1,7.8139,4
0.5195,1.9589,6,7.8133,5
0.5196,1.9589,2,7.8129,6
0.5196,1.9585,0,7.8127,7
0.5196,1.9585,-1,7.8127,8
0.5195,1.9585,-1,7.8127,9
0.5194,1.9585,-1,7.8127,1
0.5194,1.9585,-1,7.8127,2
0.5193,1.9585,-1,7.8127,3
0.5193,1.9585,-1,7.8127,4
0.5192,1.9585,-1,7.8127,5
0.5192,1.9585,-1,7.8127,6
0.5191,1.9585,-1,7.8127,7
0.5191,1.9585,-1,7.8127,1
0.5190,1.9585,-1,7.8127,2
0.5189,1.9585,-1,7.8127,3
0.5190,1.9581,0,7.8119,4
0.5189,1.9581,-1,7.8119,5
0.5189,1.9581,-1,7.8119,6
0.5188,1.9581,-1,7.8119,7
0.5189,1.9596,9,7.8120,8
0.5188,1.9596,-1,7.8120,1
0.5188,1.9596,-1,7.8120,2
0.5187,1.9596,-1,7.8120,3
0.5188,1.9598,3,7.8112,4
0.5188,1.9613,9,7.8106,5
0.5189,1.9608,0,7.8102,6
0.5189,1.9606,1,7.8101,7
0.5190,1.9609,3,7.8101,8
0.5190,1.9605,0,7.8087,1
0.5190,1.9605,-1,7.8087,2
0.5189,1.9605,-1,7.8087,1
0.5189,1.9605,-1,7.8087,2
0.5189,1.9603,1,7.8077,3
0.5190,1.9603,2,7.8069,4
0.5189,1.9603,-1,7.8069,5
0.5190,1.9603,2,7.8065,6
0.5190,1.9599,0,7.8064,7
0.5191,1.9595,0,7.8064,8
0.5190,1.9595,-1,7.8064,9
0.5189,1.9595,-1,7.8064,1
0.5189,1.9595,-1,7.8064,2
0.5188,1.9595,-1,7.8064,3
0.5188,1.9595,-1,7.8064,1
0.5187,1.9595,-1,7.8064,2
0.5187,1.9595,-1,7.8064,3
0.5186,1.9595,-1,7.8064,4
0.5186,1.9595,-1,7.8064,1
0.5185,1.9595,-1,7.8064,2
0.5186,1.9599,4,7.8054,3
0.5185,1.9599,-1,7.8054,1
0.5185,1.9595,0,7.8042,2
0.5185,1.9595,-1,7.8042,3
0.5184,1.9595,-1,7.8042,4
0.5184,1.9595,-1,7.8042,1
0.5184,1.9591,0,7.8030,2
0.5184,1.9591,-1,7.8030,3
0.5183,1.9591,-1,7.8030,4
0.5183,1.9591,-1,7.8030,5
0.5182,1.9591,-1,7.8030,1
0.5182,1.9591,-1,7.8030,2
0.5181,1.9591,-1,7.8030,3
0.5181,1.9591,2,7.8022,4
0.5181,1.9591,-1,7.8022,1
0.5181,1.9603,8,7.8010,2
0.5181,1.9603,-1,7.8010,3
0.5180,1.9603,-1,7.8010,4
0.5180,1.9603,-1,7.8010,1
0.5180,1.9614,7,7.7998,2
0.5180,1.9614,-1,7.7998,3
0.5179,1.9614,-1,7.7998,4
0.5180,1.9626,8,7.7993,5
0.5179,1.9626,-1,7.7993,6
0.5180,1.9630,4,7.7991,7
0.5179,1.9630,-1,7.7991,1
0.5179,1.9630,-1,7.7991,2
0.5179,1.9626,0,7.7981,3
0.5179,1.9626,-1,7.7981,4
0.5178,1.9626,-1,7.7981,5
0.5177,1.9626,-1,7.7981,6
0.5177,1.9626,-1,7.7981,7
0.5177,1.9624,1,7.7981,8
0.5178,1.9622,1,7.7984,9
0.5177,1.9622,-1,7.7984,10
0.5177,1.9622,-1,7.7984,1
0.5176,1.9622,-1,7.7984,1
0.5176,1.9622,-1,7.7984,2
0.5176,1.9633,7,7.7974,3
0.5177,1.9629,0,7.7966,4
0.5176,1.9629,-1,7.7966,5
0.5177,1.9629,2,7.7962,6
0.5177,1.9625,0,7.7961,7
0.5177,1.9625,-1,7.7961,8
0.5176,1.9625,-1,7.7961,9
0.5176,1.9625,-1,7.7961,10
0.5176,1.9625,2,7.7967,11
0.5176,1.9625,-1,7.7967,12
0.5176,1.9623,1,7.7978,13
0.5175,1.9623,-1,7.7978,1
0.5175,1.9623,-1,7.7978,2
0.5174,1.9623,-1,7.7978,3
0.5174,1.9623,-1,7.7978,1
0.5173,1.9623,-1,7.7978,2
0.5173,1.9623,-1,7.7978,3
0.5172,1.9623,-1,7.7978,4
0.5172,1.9623,-1,7.7978,5
0.5171,1.9623,-1,7.7978,6
0.5171,1.9623,-1,7.7978,1
0.5171,1.9619,0,7.7966,2
0.5170,1.9619,-1,7.7966,3
0.5170,1.9619,-1,7.7966,4
0.5169,1.9619,-1,7.7966,5
0.5170,1.9615,0,7.7952,1
0.5169,1.9615,-1,7.7952,2
0.5169,1.9615,-1,7.7952,3
0.5168,1.9615,-1,7.7952,4
0.5169,1.9611,0,7.7946,5
0.5169,1.9607,0,7.7943,6
0.5170,1.9603,0,7.7941,7
0.5169,1.9603,-1,7.7941,8
0.5169,1.9603,-1,7.7941,1
0.5168,1.9603,-1,7.7941,2
0.5168,1.9603,-1,7.7941,3
0.5168,1.9601,1,7.7933,4
0.5168,1.9601,-1,7.7933,5
0.5167,1.9601,-1,7.7933,6
0.5166,1.9601,-1,7.7933,7
0.5167,1.9599,1,7.7934,8
0.5167,1.9595,0,7.7936,9
0.5168,1.9591,0,7.7941,10
0.5167,1.9591,-1,7.7941,1
0.5167,1.9591,-1,7.7941,2
0.5166,1.9591,-1,7.7941,3
0.5167,1.9589,1,7.7933,4
0.5166,1.9589,-1,7.7933,5
0.5166,1.9589,-1,7.7933,6
0.5165,1.9589,-1,7.7933,7
0.5166,1.9589,2,7.7933,8
0.5165,1.9589,-1,7.7933,9
0.5166,1.9599,7,7.7938,10
0.5165,1.9599,-1,7.7938,1
0.5165,1.9599,-1,7.7938,2
0.5164,1.9599,-1,7.7938,1
0.5163,1.9599,-1,7.7938,2
0.5163,1.9599,-1,7.7938,3
0.5162,1.9599,-1,7.7938,4
0.5163,1.9599,2,7.7932,5
0.5162,1.9599,-1,7.7932,6
0.5162,1.9599,-1,7.7932,7
0.5161,1.9599,-1,7.7932,8
0.5161,1.9599,-1,7.7932,9
0.5160,1.9599,-1,7.7932,10
0.5160,1.9599,-1,7.7932,11
0.5159,1.9599,-1,7.7932,1
0.5159,1.9599,-1,7.7932,2
0.5159,1.9610,7,7.7922,3
0.5158,1.9610,-1,7.7922,4
0.5158,1.9610,-1,7.7922,5
0.5157,1.9610,-1,7.7922,6
0.5157,1.9610,-1,7.7922,7
0.5157,1.9606,0,7.7923,8
0.5158,1.9604,1,7.7925,9
0.5157,1.9604,-1,7.7925,10
0.5157,1.9604,-1,7.7925,1
0.5156,1.9604,-1,7.7925,2
0.5156,1.9604,-1,7.7925,3
0.5156,1.9618,9,7.7911,1
0.5156,1.9618,-1,7.7911,2
0.5155,1.9618,-1,7.7911,3
0.5156,1.9630,8,7.7903,4
0.5155,1.9630,-1,7.7903,5
0.5155,1.9630,-1,7.7903,6
0.5154,1.9630,-1,7.7903,1
0.5153,1.9630,-1,7.7903,2
0.5154,1.9633,3,7.7894,3
0.5153,1.9633,-1,7.7894,4
0.5154,1.9631,1,7.7888,5
0.5154,1.9629,1,7.7884,6
0.5155,1.9631,3,7.7883,7
0.5154,1.9631,-1,7.7883,1
0.5155,1.9633,3,7.7871,2
0.5154,1.9633,-1,7.7871,3
0.5154,1.9633,-1,7.7871,1
0.5154,1.9645,8,7.7859,2
0.5155,1.9647,3,7.7849,3
0.5155,1.9645,1,7.7841,4
0.5155,1.9645,-1,7.7841,5
0.5155,1.9641,0,7.7838,6
0.5156,1.9637,0,7.7836,7
0.5155,1.9637,-1,7.7836,8
0.5155,1.9637,-1,7.7836,1
0.5154,1.9637,-1,7.7836,2
0.5154,1.9637,-1,7.7836,3
0.5154,1.9635,1,7.7828,4
0.5154,1.9635,-1,7.7828,1
0.5154,1.9637,3,7.7816,2
0.5154,1.9637,-1,7.7816,3
0.5154,1.9635,1,7.7809,4
0.5155,1.9633,1,7.7803,5
0.5154,1.9633,-1,7.7803,6
0.5154,1.9633,-1,7.7803,7
0.5154,1.9644,7,7.7789,1
0.5153,1.9644,-1,7.7789,2
0.5153,1.9644,-1,7.7789,3
0.5152,1.9644,-1,7.7789,4
0.5152,1.9644,-1,7.7789,5
0.5151,1.9644,-1,7.7789,1
0.5152,1.9640,0,7.7777,2
0.5152,1.9636,0,7.7768,3
0.5153,1.9642,5,7.7760,4
0.5152,1.9642,-1,7.7760,5
0.5152,1.9642,-1,7.7760,6
0.5152,1.9638,0,7.7758,7
0.5153,1.9652,9,7.7759,8
0.5152,1.9652,-1,7.7759,1
0.5152,1.9652,-1,7.7759,2
0.5151,1.9652,-1,7.7759,1
0.5151,1.9652,-1,7.7759,2
0.5151,1.9648,0,7.7749,3
0.5152,1.9644,0,7.7741,4
0.5152,1.9642,1,7.7736,5
0.5152,1.9642,-1,7.7736,6
0.5151,1.9642,-1,7.7736,1
0.5152,1.9638,0,7.7724,2
0.5151,1.9638,-1,7.7724,3
0.5150,1.9638,-1,7.7724,4
0.5150,1.9638,-1,7.7724,5
0.5150,1.9651,8,7.7720,6
0.5150,1.9651,-1,7.7720,1
0.5150,1.9647,0,7.7708,2
0.5151,1.9655,6,7.7699,3
0.5151,1.9651,0,7.7691,4
0.5152,1.9657,5,7.7685,5
0.5152,1.9653,0,7.7682,6
0.5152,1.9653,-1,7.7682,7
0.5151,1.9653,-1,7.7682,8
0.5152,1.9651,1,7.7684,9
0.5151,1.9651,-1,7.7684,10
0.5151,1.9651,-1,7.7684,11
0.5151,1.9657,5,7.7693,12
0.5152,1.9655,1,7.7703,13
0.5152,1.9651,0,7.7716,14
0.5152,1.9651,-1,7.7716,1
0.5151,1.9651,-1,7.7716,2
0.5152,1.9647,0,7.7706,3
0.5152,1.9649,3,7.7699,4
0.5152,1.9649,-1,7.7699,5
0.5151,1.9649,-1,7.7699,6
0.5152,1.9649,2,7.7697,7
0.5152,1.9645,0,7.7698,8
0.5153,1.9648,3,7.7700,9
0.5152,1.9648,-1,7.7700,10
0.5152,1.9648,-1,7.7700,11
0.5151,1.9648,-1,7.7700,12
0.5152,1.9654,5,7.7686,1
0.5151,1.9654,-1,7.7686,1
0.5152,1.9650,0,7.7675,2
0.5152,1.9646,0,7.7665,3
0.5152,1.9646,-1,7.7665,4
0.5152,1.9660,9,7.7659,5
0.5153,1.9656,0,7.7656,6
0.5152,1.9656,-1,7.7656,7
0.5151,1.9656,-1,7.7656,8
0.5152,1.9660,4,7.7642,1
0.5152,1.9656,0,7.7630,2
0.5152,1.9656,-1,7.7630,3
0.5151,1.9656,-1,7.7630,4
0.5151,1.9656,-1,7.7630,5
0.5151,1.9652,0,7.7627,6
0.5151,1.9652,-1,7.7627,7
0.5150,1.9652,-1,7.7627,8
0.5150,1.9652,-1,7.7627,1
0.5150,1.9664,8,7.7615,2
0.5151,1.9661,0,7.7605,3
0.5151,1.9673,8,7.7598,4
0.5151,1.9673,-1,7.7598,5
0.5151,1.9669,0,7.7594,6
0.5151,1.9669,-1,7.7594,7
0.5150,1.9669,-1,7.7594,8
0.5150,1.9669,-1,7.7594,1
0.5150,1.9667,1,7.7582,2
0.5151,1.9663,0,7.7573,3
0.5150,1.9663,-1,7.7573,4
0.5150,1.9663,-1,7.7573,5
0.5150,1.9665,3,7.7569,6
0.5151,1.9661,0,7.7568,7
0.5150,1.9661,-1,7.7568,8
0.5150,1.9661,-1,7.7568,9
0.5150,1.9663,3,7.7572,10
0.5149,1.9663,-1,7.7572,11
0.5149,1.9663,-1,7.7572,12
0.5149,1.9661,1,7.7583,13
0.5149,1.9661,-1,7.7583,14
0.5148,1.9661,-1,7.7583,1
0.5148,1.9661,-1,7.7583,2
0.5147,1.9661,-1,7.7583,3
0.5147,1.9661,-1,7.7583,4
0.5146,1.9661,-1,7.7583,5
0.5147,1.9657,0,7.7579,6
0.5146,1.9657,-1,7.7579,7
0.5146,1.9657,-1,7.7579,8
0.5145,1.9657,-1,7.7579,1
0.5145,1.9657,-1,7.7579,2
0.5145,1.9655,1,7.7569,3
0.5146,1.9651,0,7.7562,4
0.5145,1.9651,-1,7.7562,5
0.5146,1.9647,0,7.7558,6
0.5145,1.9647,-1,7.7558,7
0.5146,1.9645,1,7.7559,8
0.5146,1.9641,0,7.7561,9
0.5146,1.9641,-1,7.7561,10
0.5145,1.9641,-1,7.7561,11
0.5145,1.9637,0,7.7570,12
0.5146,1.9637,2,7.7581,13
0.5145,1.9637,-1,7.7581,14
0.5145,1.9637,-1,7.7581,15
0.5145,1.9633,0,7.7597,16
0.5145,1.9633,-1,7.7597,17
0.5144,1.9633,-1,7.7597,1
0.5144,1.9633,-1,7.7597,2
0.5143,1.9633,-1,7.7597,3
0.5143,1.9633,-1,7.7597,1
0.5143,1.9629,0,7.7586,2
0.5144,1.9625,0,7.7576,3
0.5144,1.9621,0,7.7568,4
0.5145,1.9617,0,7.7563,5
0.5145,1.9613,0,7.7559,6
0.5146,1.9609,0,7.7558,7
0.5146,1.9606,0,7.7558,8
0.5147,1.9618,8,7.7544,1
0.5146,1.9618,-1,7.7544,2
0.5147,1.9616,1,7.7535,3
0.5147,1.9612,0,7.7527,4
0.5147,1.9612,-1,7.7527,5
0.5146,1.9612,-1,7.7527,6
0.5147,1.9608,0,7.7526,7
0.5147,1.9604,0,7.7526,8
0.5148,1.9600,0,7.7529,9
0.5147,1.9600,-1,7.7529,1
0.5148,1.9596,0,7.7517,2
0.5147,1.9596,-1,7.7517,3
0.5147,1.9596,-1,7.7517,4
0.5147,1.9592,0,7.7512,5
0.5147,1.9592,-1,7.7512,6
0.5147,1.9594,3,7.7510,7
0.5148,1.9590,0,7.7511,8
0.5147,1.9590,-1,7.7511,9
0.5148,1.9586,0,7.7515,10
0.5147,1.9586,-1,7.7515,11
0.5148,1.9592,5,7.7502,1
0.5147,1.9592,-1,7.7502,1
0.5147,1.9605,8,7.7490,2
0.5148,1.9603,1,7.7480,3
0.5148,1.9599,0,7.7473,4
0.5149,1.9595,0,7.7467,5
0.5150,1.9591,0,7.7464,6
0.5150,1.9599,6,7.7462,7
0.5149,1.9599,-1,7.7462,8
0.5149,1.9599,-1,7.7462,9
0.5149,1.9595,0,7.7467,10
0.5150,1.9597,3,7.7473,11
0.5150,1.9601,4,7.7482,12
0.5150,1.9601,-1,7.7482,13
0.5150,1.9599,1,7.7494,14
0.5150,1.9599,-1,7.7494,15
0.5149,1.9599,-1,7.7494,1
0.5149,1.9599,-1,7.7494,2
0.5148,1.9599,-1,7.7494,1
0.5149,1.9599,2,7.7483,2
0.5149,1.9595,0,7.7473,3
0.5150,1.9591,0,7.7466,4
0.5150,1.9587,0,7.7460,5
0.5151,1.9584,0,7.7457,6
0.5150,1.9584,-1,7.7457,7
0.5151,1.9582,1,7.7457,8
0.5150,1.9582,-1,7.7457,9
0.5151,1.9578,0,7.7462,10
0.5151,1.9580,3,7.7468,11
0.5151,1.9580,-1,7.7468,12
0.5151,1.9590,7,7.7455,1
0.5151,1.9590,-1,7.7455,2
0.5150,1.9590,-1,7.7455,3
0.5150,1.9590,-1,7.7455,4
0.5149,1.9590,-1,7.7455,5
0.5150,1.9596,5,7.7441,1
0.5150,1.9596,2,7.7430,2
0.5151,1.9596,2,7.7420,3
0.5151,1.9598,3,7.7407,1
0.5152,1.9596,1,7.7395,2
0.5151,1.9596,-1,7.7395,3
0.5152,1.9594,1,7.7388,4
0.5151,1.9594,-1,7.7388,5
0.5152,1.9592,1,7.7384,6
